,MUNICIPIO,CLAVE_CT,RESPONSABLE,TURNO,NOMBRE_CT,DIRECTOR,NIVEL,MATRICULA,DOCENTE,GRUPOS,AULAS_EXISTENTES,AULAS_USO,INVERSION_TIEMPO_COMPLETO_2014,INVERSION_TIEMPO_COMPLETO_2015,INVERSION_AULAS_INTERACTIVAS_2015,INVERSION_AULAS_INTERACTIVAS_2014,INVERSION_AULAS_INTERACTIVAS_2013,INVERSION_AULAS_PROVISIONALES_2013,INVERSION_AULAS_PROVISIONALES_2014,INVERSION_AULAS_PROVISIONALES_2015,INVERSION_PEC_2013,INVERSION_PEC_2014,INVERSION_MOBILIARIO,INVERSION_EXCELENCIA_2014,INVERSION_PES_2013,INVERSION_PES_2014,INVERSION_CONIBA_2013,INVERSION_ESCUELA_DIGNA_2013,INVERSION_FONDEN_2013,INVERSION_PROGRAMA_SANA_2013,INVERSION_CONIBA_2014,INVERSION_ESCUELAS_DE_TIEMPO_COMPLETO_2014,INVERSION_ESCUELA_DIGNA_2014,INVERSION_FAEB_2014,INVERSION_FONDEN_2014,INVERSION_INFRAESTRUCTURA_EDUCATIVA_ESTATAL_2014_(RECURSO_2013),INVERSION_PROGRAMA_ESCUELAS_DE_EXCELENCIA_2014,INVERSION_PROGRAMA_SANA_2014,INVERSION_PROGRAMA_CONIBA_2015,INVERSION_ESCUELAS_DE_TIEMPO_COMPLETO_2015_(RECURSO_2014),INVERSION_PROGRAMA_ESCUELA_DIGNA_2015,INVERSION_FAEB_2015,INVERSION_FONDEN_2015,INVERSION_INFRAESTRUCTURA_EDUCATIVA_ESTATAL_2015_(RECURSO_2013),INVERSION_PROGRAMA_ESCUELAS_DE_EXCELENCIA_2015_(RECURSO_2014),INVERSION_PROGRAMA_SANA_2015,OTROS_PROGRAMAS,BENEFICIARIOS_ALIMENTOS_DIF_2014_digit,BENEFICIARIOS_ALIMENTOS_DIF_2014_alimento,AULAS_INTERACTIVAS_OBSERVACION_instalado,AULAS_INTERACTIVAS_OBSERVACION_en_proceso,AULAS_PROVISIONALES_OBSERVACION_aulas,AULAS_PROVISIONALES_OBSERVACION_sustituir_uso_educ,AULAS_PROVISIONALES_OBSERVACION_otro_uso,AULAS_PROVISIONALES_OBSERVACION_sust_2013,AULAS_PROVISIONALES_OBSERVACION_sust_2014,AULAS_PROVISIONALES_OBSERVACION_sust_2015,CONECTIVIDAD_mbs,OBSERVACION_PEC2013_processed,OBSERVACION_PEC2014_processed,OBSERVACION_MOBILIARIO_PIEZAS_processed,OBSERVACION_MOBILIARIO_ALUMNOS_processed,OBSERVACION_MOBILIARIO_MATRICULA_processed,NOM_TURNO,DOMICILIO,LOCALIDAD_INEGI,NOMBRE_LOCALIDAD,COLONIA,NOMBRE_COLONIA,MUNICIPIO_CLAVE_INEGI,NOMBRE_MUNICIPIO,SOSTENIMIENTO,PROGRAMA,DESERCIiN_INTRACURRICULAR,REPROBACIiN,REPROBACIiN__CON_REGULARIZADOS,EFICIENCIA_TERMINAL,HOMBRES_1!,MUJERES_1!,TOTAL_1!,HOMBRES_2!,MUJERES_2!,TOTAL_2!,HOMBRES_3!,MUJERES_3!,TOTAL_3!,HOMBRES_4!,MUJERES_4!,TOTAL_4!,HOMBRES_5!,MUJERES_5!,TOTAL_5!,HOMBRES_6!,MUJERES_6!,TOTAL_6!,HOMBRES_TOTAL,MUJERES_TOTAL,MATRICULA_TOTAL,DOCENTES,GRUPOS_genero,DOCENETE_EDUCACION_FISICA,DOCENTE_ACTIVIDADES_ARTISTICAS,DOCENTE_ACTIVIDADES_TECNONOLOGICAS,DOCENTE_DE_IDIOMAS,PERSONAL_DE_ADMINISTRATIVO_Y_SERVICIOS,DIRECTOR_CON_GRUPO,DIRECTOR_SIN_GRUPO,TOTAL_DE_PERSONAL,CLAVE_DE_LA_ESCUELA,ALUMNOS_PROGRAMADOS_PRUEBA,PORCENTAJE_DE_EVALUADOS_LENGUAJE_Y_COMUNICACIAN,PORCENTAJE_DE_EVALUADOS_MATEMATICAS,LA_PRUEBA_ES_REPRESENTATIVA_LEGUAJE_Y_COMUNICACIAN,LA_PRUEBA_ES_REPRESENTATIVA__MATEMATICAS,INFORMACION_POCO_CONFIABLE_LENGUAJE_Y_COMUNICACIAN,INFORMACION_POCO_CONFIABLE_MATEMATICAS,NIVEL_I_LENGUAJE_Y_COMUNICACIAN_(%),NIVEL_II_LENGUAJE_Y_COMUNICACIAN_(%),NIVEL_III_LENGUAJE_Y_COMUNICACIAN_(%),NIVEL_IV_LENGUAJE_Y_COMUNICACIAN_(%),NIVEL_PREDOMINANTE_LENGUAJE_Y_COMUNICACIAN,NIVEL_I_MATEMATICAS_(%),NIVEL_II_MATEMATICAS_(%),NIVEL_III_MATEMATICAS_(%),NIVEL_IV_MATEMATICAS_(%),NIVEL_PREDOMINANTE_MATEMATICAS
4135,TOLIMAN,14DES0055W,R,MATUTINO,JUAN_JOSE_ARREOLA_ZUAAIGA,VICTORIANO_ROMAN_ACOSTA,SECUNDARIA,107,8,3,6,3,,,,,,,,,50000.0,29000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,0.0,,,,MATUTINO,PROLONGACION_FRANCISCO_I_MADERO,1,TOLIMAN,0,0,99,TOLIMAN,FEDERALIZADO,GENERAL,1.53,0.0,0.0,100.0,19,25,44,30,23,53,21,19,40,0,0,0,0,0,0,0,0,0,70,67,137,8,5,0,1,0,0,3,1,0,11,14DES0055W,35,94.3,97.1,SI,SI,NO,NO,18.2,45.5,27.3,9.1,II,55.9,35.3,5.9,2.9,I
4136,TOLIMAN,14DST0076A,R,MATUTINO,ESCUELA_SECUNDARIA_TECNICA_76,ARMANDO_RODRIGUEZ_NAVARRETE,SECUNDARIA,259,13,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,MATUTINO,MORELOS_18,6,COPALA,0,0,99,TOLIMAN,FEDERALIZADO,TECNICA,0.39,4.3,2.73,88.54,45,41,86,38,38,76,43,48,91,0,0,0,0,0,0,0,0,0,126,127,253,16,9,1,1,3,0,10,1,0,26,14DST0076A,70,95.7,98.6,SI,SI,NO,NO,49.3,35.8,13.4,1.5,I,76.8,20.3,1.4,1.4,I
4137,TOLIMAN,14EPR0071T,R,VESPERTINO,IGNACIO_ALLENDE,ANA_LAURA_NUAAEZ_SANCHEZ,PRIMARIA,43,3,6,3,3,,,,,,,,,60000.0,,,82268.91,,,,,,,,,,,,,,,,,,,,,416150.0,,,41.0,CALIENTE,,,,,,,,,2.0,0.0,,,,,VESPERTINO,HIDALGO_1,17,LA_PAROTA,0,0,99,TOLIMAN,ESTATAL,GENERAL,0.0,0.0,,100.0,4,3,7,1,0,1,4,5,9,2,4,6,2,5,7,1,5,6,14,22,36,3,3,0,0,0,0,0,1,0,3,14EPR0071T,7,85.7,85.7,SI,SI,NO,NO,33.3,50.0,16.7,,II,66.7,33.3,,,I
4138,TOLIMAN,14DTV0623D,R,MATUTINO,ADOLFO_LOPEZ_MATEOS,CARLOS_ALBERTO_VAZQUEZ_CORTES,SECUNDARIA,48,3,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,3.0,0.0,0.0,0.0,,,,,,,MATUTINO,MORELOS_48,18,EL_PASO_REAL,0,0,99,TOLIMAN,FEDERALIZADO,TELESECUNDARIA,2.5,0.0,0.0,100.0,7,6,13,6,4,10,5,7,12,0,0,0,0,0,0,0,0,0,18,17,35,3,3,0,0,0,0,0,1,0,3,14DTV0623D,16,87.5,87.5,SI,SI,NO,NO,50.0,50.0,,,I,78.6,21.4,,,I
4139,TOLIMAN,14EPR1468I,R,VESPERTINO,ADOLFO_LOPEZ_MATEOS,LUIS_FERNANDO_BAUTISTA_MARTINEZ,PRIMARIA,42,2,6,3,2,,,,,,,,,,,,82109.07,,,,,,,,,,,,,,,,,,,,,416150.0,,,40.0,CALIENTE,,,,,,,,,2.0,,,,,,VESPERTINO,AVENIDA_MEXICO_28,20,PUERTA_DEL_PETACAL,0,0,99,TOLIMAN,ESTATAL,GENERAL,0.0,4.08,,0.0,3,4,7,3,6,9,5,5,10,5,3,8,5,2,7,5,3,8,26,23,49,2,2,0,0,0,0,0,1,0,2,14EPR1468I,6,100.0,83.3,SI,SI,NO,NO,83.3,,16.7,,I,80.0,20.0,,,I
4140,TOLIMAN,14DPR2394P,L,VESPERTINO,FRANCISCO_VILLA,ERNESTO_SANDOVAL_MATA,PRIMARIA,36,2,3,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VESPERTINO,LAZARO_CARDENAS,25,SAN_PEDRO_TOXIN,0,0,99,TOLIMAN,FEDERALIZADO,GENERAL,2.7,0.0,,0.0,0,0,0,0,0,0,0,0,0,12,5,17,5,6,11,9,9,18,26,20,46,2,2,0,0,0,0,0,1,0,2,14DPR2394P,11,90.9,90.9,SI,SI,NO,NO,80.0,20.0,,,I,60.0,20.0,20.0,,I
4141,TOLIMAN,14EPR0777G,R,MATUTINO,CARMEN_ARCE_DE_ZUNO,ALBERTO_ROMERO_VILLALVAZO,PRIMARIA,103,6,6,6,6,,,,,,,,,62000.0,60900.0,,,,,,,,,,,,,,,,,,,,,,,,,,81.0,CALIENTE,,,,,,,,,1.0,0.0,0.0,,,,MATUTINO,ALDAMA_1,27,SANTA_ELENA,0,0,99,TOLIMAN,ESTATAL,GENERAL,0.0,0.0,,93.33,4,10,14,13,8,21,10,7,17,11,8,19,9,12,21,9,9,18,56,54,110,6,6,0,0,0,0,1,1,0,7,14EPR0777G,13,100.0,100.0,SI,SI,NO,NO,46.2,15.4,30.8,7.7,I,46.2,23.1,15.4,15.4,I
4142,TOLIMAN,14DPB0083Y,R,MATUTINO,MOMACHTIJKETL,DIONISIO_FERNANDEZ_ANGELES,PRIMARIA,9,1,6,2,1,,,,,,,,,,,,,,,,,,,,,500000.0,,,,,,,,,,,,,,,9.0,CALIENTE,,,,,,,,,1.0,,,,,,MATUTINO,CONOCIDO,12,LA_LIMA,0,0,99,TOLIMAN,FEDERALIZADO,INDIGENA,0.0,0.0,,100.0,0,1,1,0,1,1,1,0,1,0,1,1,0,1,1,1,0,1,2,4,6,1,1,0,0,0,0,0,1,0,1,14DPB0083Y,3,100.0,100.0,SI,SI,NO,NO,66.7,33.3,,,I,100.0,,,,I
4143,TOLIMAN,14DPR2094S,R,MATUTINO,J_VICENTE_NEGRETE,MA_DEL_SOCORRO_RAMIREZ_GOMEZ,PRIMARIA,159,6,6,6,6,,,,,,,,,60000.0,75900.0,,,,,,,,,,,,,,,,,,,,,,,,,,115.0,CALIENTE,,,,,,,,,2.0,0.0,0.0,,,,MATUTINO,CONOCIDO,6,COPALA,0,0,99,TOLIMAN,FEDERALIZADO,GENERAL,1.16,0.0,,69.7,16,16,32,20,17,37,15,16,31,19,10,29,15,10,25,14,12,26,99,81,180,6,6,0,0,0,0,1,0,1,8,14DPR2094S,24,95.8,95.8,SI,SI,NO,NO,56.5,39.1,4.3,,I,56.5,13.0,21.7,8.7,I
4144,TOLIMAN,14DPR2203I,L,VESPERTINO,JAIME_TORRES_BODET,BEATRIZ_HERNANDEZ_BLANCO,PRIMARIA,70,6,6,6,6,,,,,,,,,10000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,69.0,CALIENTE,,,,,,,,,2.0,0.0,,,,,VESPERTINO,CONOCIDO,6,COPALA,0,0,99,TOLIMAN,FEDERALIZADO,GENERAL,1.47,0.0,,80.0,16,3,19,9,10,19,9,6,15,11,6,17,10,7,17,6,10,16,61,42,103,6,6,0,0,0,0,0,1,0,6,14DPR2203I,15,100.0,100.0,SI,SI,NO,NO,66.7,26.7,6.7,,I,60.0,20.0,13.3,6.7,I
4145,TOLIMAN,14DPR2095R,R,MATUTINO,HERMENEGILDO_GALEANA,ERNESTO_SANDOVAL_MATA,PRIMARIA,61,3,4,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,CALIENTE,,,,,,,,,,,,,,,MATUTINO,CONOCIDO,18,EL_PASO_REAL,0,0,99,TOLIMAN,FEDERALIZADO,GENERAL,0.0,0.0,,0.0,3,8,11,3,8,11,0,0,0,0,0,0,0,0,0,14,6,20,20,22,42,3,3,0,0,0,0,0,1,0,3,14DPR2095R,16,100.0,100.0,SI,SI,NO,NO,43.8,37.5,18.8,,I,43.8,31.3,12.5,12.5,I
4146,TOLIMAN,14DPR0062M,L,VESPERTINO,RAFAEL_RAMIREZ,ALMA_ROSA_PEAAA,PRIMARIA,43,3,4,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,CALIENTE,,,,,,,,,,,,,,,VESPERTINO,CONOCIDO,10,HUISICHI,0,0,99,TOLIMAN,FEDERALIZADO,GENERAL,0.0,0.0,,100.0,0,0,0,0,0,0,4,4,8,9,7,16,5,5,10,6,4,10,24,20,44,3,3,0,0,0,0,0,1,0,3,14DPR0062M,12,91.7,91.7,SI,SI,NO,NO,100.0,,,,I,100.0,,,,I
4147,TOLIMAN,14DPR2399K,R,VESPERTINO,SIMON_BOLIVAR,SERGIO_HOYOS_GOMEZ,PRIMARIA,32,2,6,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,CALIENTE,,,,,,,,,2.0,,,,,,VESPERTINO,CONOCIDO,7,CUAUHTEMOC,0,0,99,TOLIMAN,FEDERALIZADO,GENERAL,0.0,0.0,,100.0,2,2,4,2,3,5,4,2,6,7,4,11,2,2,4,3,3,6,20,16,36,2,2,0,0,0,0,0,1,0,2,14DPR2399K,4,100.0,100.0,SI,SI,NO,NO,,50.0,25.0,25.0,II,,25.0,25.0,50.0,IV
4148,TOLIMAN,14DPR3153Y,R,MATUTINO,NABOR_ROSALES_ARAIZA,BEATRIZ_HERNANDEZ_BLANCO,PRIMARIA,126,6,6,6,6,,,,,,,,,90000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,131.0,CALIENTE,,,,,,,,,2.0,0.0,,,,,MATUTINO,CONOCIDO,6,COPALA,0,0,99,TOLIMAN,FEDERALIZADO,GENERAL,0.0,0.0,,85.19,13,7,20,11,11,22,7,8,15,8,11,19,12,10,22,15,11,26,66,58,124,6,6,0,0,0,0,0,1,0,6,14DPR3153Y,24,95.8,95.8,SI,SI,NO,NO,52.2,39.1,8.7,,I,65.2,17.4,8.7,8.7,I
4149,TOLIMAN,14DTV0165H,R,MATUTINO,JOSE_MA_MERCADO,RAUL_MICHEL_RODRIGUEZ,SECUNDARIA,32,3,3,3,3,,,,,,,,,60000.0,30550.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,,,,MATUTINO,CONOCIDO,25,SAN_PEDRO_TOXIN,0,0,99,TOLIMAN,FEDERALIZADO,TELESECUNDARIA,5.41,0.0,0.0,100.0,4,5,9,5,8,13,5,8,13,0,0,0,0,0,0,0,0,0,14,21,35,3,3,0,0,0,0,2,1,0,5,14DTV0165H,10,90.0,90.0,SI,SI,NO,NO,33.3,44.4,22.2,,II,55.6,22.2,11.1,11.1,I
4150,TOLIMAN,14DTV0394A,R,MATUTINO,EMILIANO_ZAPATA,JOSE_ROGELIO_SANDOVAL_HERNANDEZ,SECUNDARIA,51,3,3,3,3,,,,,,,,,,52800.0,,,,10000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,MATUTINO,CONOCIDO,29,TEUTLAN,0,0,99,TOLIMAN,FEDERALIZADO,TELESECUNDARIA,1.92,0.0,0.0,75.0,9,4,13,15,7,22,8,5,13,0,0,0,0,0,0,0,0,0,32,16,48,3,3,0,0,0,0,0,1,0,3,14DTV0394A,16,93.8,93.8,SI,SI,SI,NO,40.0,40.0,20.0,,I,,13.3,66.7,20.0,III
4151,TOLIMAN,14DTV0400V,R,MATUTINO,LAZARO_CARDENAS_DEL_RIO,JUAN_CARLOS_PEREZ_ISIORDIA,SECUNDARIA,59,3,3,3,3,,,,,,,,,,52200.0,,,,10000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,MATUTINO,CONOCIDO,27,SANTA_ELENA,0,0,99,TOLIMAN,FEDERALIZADO,TELESECUNDARIA,2.08,4.26,4.26,73.68,7,8,15,6,11,17,11,4,15,0,0,0,0,0,0,0,0,0,24,23,47,3,3,0,0,0,0,0,1,0,3,14DTV0400V,14,100.0,92.9,SI,SI,NO,NO,64.3,35.7,,,I,92.3,,7.7,,I
4152,TOLIMAN,14DTV0452A,R,MATUTINO,VENUSTIANO_CARRANZA,ARGOS_IGNACIO_BEJINES_GUERRA,SECUNDARIA,31,3,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,0.0,0.0,0.0,0.0,,,,,,,MATUTINO,CONOCIDO,10,HUISICHI,0,0,99,TOLIMAN,FEDERALIZADO,TELESECUNDARIA,6.67,0.0,0.0,50.0,4,7,11,5,4,9,8,7,15,0,0,0,0,0,0,0,0,0,17,18,35,3,3,0,0,0,0,0,1,0,3,14DTV0452A,4,100.0,100.0,SI,SI,NO,NO,25.0,50.0,25.0,,II,50.0,50.0,,,I
4153,TOLIMAN,14DTV0457W,R,MATUTINO,JOSE_VASCONCELOS_CALDERON,ERIKA_BERENICE_MICHEL_GARCIA,SECUNDARIA,36,3,3,3,3,,,,,,,,,,,,81150.04,,,,,,,,,,,,,,,,,,,,,416150.0,,,,,,,,,,,,,,,,,,,MATUTINO,CONOCIDO,3,LAS_CANOAS,0,0,99,TOLIMAN,FEDERALIZADO,TELESECUNDARIA,3.45,0.0,0.0,66.67,5,4,9,4,3,7,6,8,14,0,0,0,0,0,0,0,0,0,15,15,30,3,3,0,0,0,0,0,1,0,3,14DTV0457W,9,88.9,88.9,SI,SI,NO,NO,37.5,37.5,25.0,,I,87.5,12.5,,,I
4154,TOLIMAN,14DTV0624C,R,MATUTINO,NIAAOS_HEROES,MARTHA_MAGDALENA_ESCALERA_ARMENTA,SECUNDARIA,23,3,3,5,3,,,,,,,,,70000.0,69000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,3.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,,,,MATUTINO,CONOCIDO,17,LA_PAROTA,0,0,99,TOLIMAN,FEDERALIZADO,TELESECUNDARIA,4.0,0.0,0.0,83.33,3,2,5,3,8,11,3,4,7,0,0,0,0,0,0,0,0,0,9,14,23,3,3,0,0,0,0,0,1,0,3,14DTV0624C,6,66.7,66.7,SI,SI,NO,NO,25.0,75.0,,,II,75.0,25.0,,,I
4155,TONILA,14DST0033C,R,MATUTINO,ESCUELA_SECUNDARIA_TECNICA_33,MARTHA_GUADALUPE_AGUIRRE_CARDENAS,SECUNDARIA,219,12,6,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,MATUTINO,DOCTOR_MIGUEL_GALINDO,1,TONILA,0,0,103,TONILA,FEDERALIZADO,TECNICA,3.43,0.0,0.0,91.11,39,52,91,34,35,69,33,30,63,0,0,0,0,0,0,0,0,0,106,117,223,13,6,1,1,4,0,10,0,1,24,14DST0033C,70,100.0,98.6,SI,SI,NO,NO,10.0,45.7,21.4,22.9,II,36.2,42.0,13.0,8.7,II
4156,TONILA,14EPR0792Z,R,MATUTINO,ANDRES_FIGUEROA,MA._DE_JESUS_RAMOS_CORIA,PRIMARIA,165,6,6,6,6,,372962.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.0,CALIENTE,,,,,,,,,2.0,,,,,,MATUTINO,J_JESUS_CARRANZA_10,1,TONILA,0,0,103,TONILA,ESTATAL,GENERAL,1.39,0.7,,81.48,11,6,17,9,14,23,10,12,22,11,10,21,15,12,27,12,18,30,68,72,140,6,6,1,0,0,0,1,0,1,9,14EPR0792Z,22,95.5,86.4,SI,SI,NO,NO,42.9,47.6,9.5,,II,63.2,31.6,,5.3,I
4157,TONILA,14EPR0791Z,R,MATUTINO,BENITO_JUAREZ,ROSA_ANDREA_PRADO_ESPINOZA,PRIMARIA,102,6,6,10,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,CALIENTE,,,,,,,,,2.0,,,,,,MATUTINO,MACLOVIO_HERRERA_7,1,TONILA,0,0,103,TONILA,ESTATAL,GENERAL,9.09,3.64,,90.0,5,6,11,14,16,30,14,9,23,12,5,17,12,17,29,5,9,14,62,62,124,6,6,1,0,0,0,1,1,0,8,14EPR0791Z,26,88.5,92.3,SI,SI,NO,NO,47.8,39.1,13.0,,I,50.0,33.3,12.5,4.2,I
4158,TONILA,14EST0011Q,R,VESPERTINO,BENITO_JUAREZ,JULIAN_CHAVEZ_HERNANDEZ,SECUNDARIA,110,16,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,VESPERTINO,ZAGUAN_AZUL,1,TONILA,0,0,103,TONILA,ESTATAL,TECNICA,3.42,0.0,0.0,100.0,17,11,28,16,25,41,20,17,37,0,0,0,0,0,0,0,0,0,53,53,106,17,6,0,0,0,0,6,1,0,23,14EST0011Q,35,91.4,71.4,SI,SI,NO,NO,37.5,50.0,9.4,3.1,II,84.0,16.0,,,I
4159,TONILA,14DST0110R,R,MATUTINO,ESCUELA_SECUNDARIA_TECNICA_110,ALIDA_PARRA_PIMENTEL,SECUNDARIA,198,15,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,MATUTINO,AVENIDA_JUAN_SPADA_GROSSI,15,SAN_MARCOS,0,0,103,TONILA,FEDERALIZADO,TECNICA,7.81,3.95,1.13,84.06,32,29,61,22,25,47,33,33,66,0,0,0,0,0,0,0,0,0,87,87,174,15,6,2,1,4,0,8,0,1,24,14DST0110R,59,96.6,94.9,SI,SI,NO,NO,38.6,47.4,12.3,1.8,II,85.7,12.5,,1.8,I
4160,TONILA,14DPR1150N,R,MATUTINO,AGUSTIN_MELGAR,JAVIER_GODINEZ_CABRERA,PRIMARIA,261,12,12,12,12,,,,,,,,,100000.0,86100.0,,,,,,,,,,,,,,,,,,,,,,,,,,80.0,CALIENTE,,,,,,,,,2.0,0.0,0.0,,,,MATUTINO,INDEPENDENCIA_142,15,SAN_MARCOS,0,0,103,TONILA,FEDERALIZADO,GENERAL,3.0,0.0,,100.0,27,25,52,14,25,39,31,24,55,25,21,46,28,14,42,16,14,30,141,123,264,12,12,1,0,0,0,1,0,1,15,14DPR1150N,35,100.0,91.4,SI,SI,NO,NO,71.4,17.1,8.6,2.9,I,84.4,6.3,6.3,3.1,I
4161,TONILA,14DPR0312B,L,VESPERTINO,JUSTO_SIERRA,DELFINO_MANZO_GAYTAN,PRIMARIA,176,10,10,12,10,,,,,,,,,70000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,90.0,CALIENTE,,,,,,,,,2.0,0.0,,,,,VESPERTINO,INDEPENDENCIA_142,15,SAN_MARCOS,0,0,103,TONILA,FEDERALIZADO,GENERAL,1.69,0.0,,100.0,14,9,23,9,17,26,18,14,32,17,19,36,22,14,36,23,10,33,103,83,186,10,10,1,0,0,0,1,0,1,13,14DPR0312B,21,95.2,71.4,SI,SI,NO,NO,80.0,20.0,,,I,93.3,,6.7,,I
4162,TONILA,14DPR1149Y,R,MATUTINO,CUAUHTEMOC,OCTAVIO_BRIZUELA_OLIVO,PRIMARIA,37,2,6,2,2,,,,,,,,,,,,,,,,,,,,,821168.21,,,,,,,,,,,,,,,36.0,CALIENTE,,,,,,,,,,,,,,,MATUTINO,CONOCIDO,16,TENEXCAMILPA,0,0,103,TONILA,FEDERALIZADO,GENERAL,9.38,3.45,,83.33,1,0,1,3,2,5,4,1,5,3,5,8,6,2,8,0,3,3,17,13,30,2,2,0,0,0,0,0,1,0,2,14DPR1149Y,5,100.0,100.0,SI,SI,NO,NO,40.0,20.0,40.0,,I,80.0,20.0,,,I
4163,TONILA,14DPR1151M,R,MATUTINO,ALVARO_OBREGON,AMELIA_PULIDO_VERDUZCO,PRIMARIA,43,3,6,3,3,,,,,,,,,,59000.0,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,CALIENTE,,,,,,,,,2.0,,0.0,,,,MATUTINO,CONOCIDO,9,LA_ESPERANZA,0,0,103,TONILA,FEDERALIZADO,GENERAL,2.08,8.51,,87.5,3,4,7,5,5,10,4,2,6,3,5,8,3,3,6,3,5,8,21,24,45,3,3,0,0,0,0,0,1,0,3,14DPR1151M,7,100.0,100.0,SI,SI,NO,NO,85.7,,14.3,,I,71.4,28.6,,,I
4164,TONILA,14DPR1446Y,R,VESPERTINO,EMILIANO_ZAPATA,RAUL_EMILIO_CAMACHO_FLORES,PRIMARIA,12,1,4,1,1,,,,,,,,,,59000.0,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,FRIO,,,,,,,,,,,0.0,,,,VESPERTINO,CONOCIDO,64,EJIDO_POBLADO_JUAN_BARRAGAN,0,0,103,TONILA,FEDERALIZADO,GENERAL,15.38,0.0,,100.0,1,0,1,1,1,2,0,2,2,0,2,2,0,1,1,0,0,0,2,6,8,1,1,0,0,0,0,0,1,0,1,14DPR1446Y,4,75.0,100.0,SI,SI,NO,NO,66.7,,33.3,,I,75.0,25.0,,,I
4165,TUXPAN,14EPR0811X,R,MATUTINO,MANUEL_LOPEZ_COTILLA,MARCOS_CHAVEZ_MAGAAAA,PRIMARIA,572,18,18,18,18,,,,,,,,,,90000.0,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,FRIO,,,,,,,,,4.0,,0.0,,,,MATUTINO,JOSE_ANGEL_CENICEROS_15,1,TUXPAN,9013,TALPITA,108,TUXPAN,ESTATAL,GENERAL,0.0,1.57,,100.0,47,51,98,47,52,99,52,41,93,53,42,95,44,56,100,42,44,86,285,286,571,18,18,0,0,0,0,3,0,1,22,14EPR0811X,70,100.0,100.0,SI,SI,NO,NO,60.0,21.4,15.7,2.9,I,64.3,18.6,11.4,5.7,I
4166,TUXPAN,14EPR1313G,L,VESPERTINO,MANUEL_LOPEZ_COTILLA,SILVIA_ARELLANO_FABIAN,PRIMARIA,260,11,11,15,11,,,,,,,,,90000.0,81000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,0.0,,,,VESPERTINO,JOSE_ANGEL_CENICEROS_15,1,TUXPAN,9013,TALPITA,108,TUXPAN,ESTATAL,GENERAL,7.05,3.57,,88.1,19,16,35,23,20,43,25,16,41,16,20,36,18,17,35,19,26,45,120,115,235,10,10,1,0,0,0,1,1,0,12,14EPR1313G,35,94.3,100.0,SI,SI,NO,NO,57.6,33.3,9.1,,I,68.6,14.3,11.4,5.7,I
4167,TUXPAN,14EPR0812W,R,MATUTINO,ATANASIO_JARERO_VILLAGOMEZ,FRANCISCA_ARELLANO_MARTINEZ,PRIMARIA,133,6,6,7,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,FRIO,,,,,,,,,2.0,,,,,,MATUTINO,ANGEL_CENICEROS,1,TUXPAN,0,0,108,TUXPAN,ESTATAL,GENERAL,0.0,4.08,,60.53,13,8,21,17,15,32,12,10,22,12,15,27,14,11,25,11,13,24,79,72,151,6,6,1,0,0,0,1,0,1,9,14EPR0812W,21,100.0,100.0,SI,SI,NO,NO,52.4,38.1,4.8,4.8,I,90.5,4.8,,4.8,I
